GENES,IMPORTANCE
PEG10,4.6562301603759436e-05
ZDHHC12,4.6562301603759436e-05
BEX1,4.6562301603759436e-05
UBE2G2,4.6562301603759436e-05
CYP2U1,4.6562301603759436e-05
GPR143,4.6562301603759436e-05
GPC2,4.6562301603759436e-05
EDEM1,4.6562301603759436e-05
RTEL1-TNFRSF6B,4.6562301603759436e-05
WNT3,4.6562301603759436e-05
APOL1,4.6562301603759436e-05
CD14,4.6562301603759436e-05
ALDH5A1,4.6562301603759436e-05
ADD1,4.6562301603759436e-05
NTHL1,4.6562301603759436e-05
REV3L,4.6562301603759436e-05
KLRG1,4.6562301603759436e-05
HEXB,4.6562301603759436e-05
PAQR7,4.6562301603759436e-05
RGS1,4.6562301603759436e-05
RGPD6,4.6562301603759436e-05
STX3,4.6562301603759436e-05
SEMA4C,4.6562301603759436e-05
ITPKC,4.6562301603759436e-05
CALCRL,4.6562301603759436e-05
RGL2,4.6562301603759436e-05
ETHE1,4.6562301603759436e-05
GNA14,4.6562301603759436e-05
KDSR,4.6562301603759436e-05
WDR77,4.6562301603759436e-05
SSC5D,4.6562301603759436e-05
CTSZ,4.6562301603759436e-05
ZNF593,4.6562301603759436e-05
MTMR4,4.6562301603759436e-05
TAPBPL,4.6562301603759436e-05
SMARCA1,4.6562301603759436e-05
MRVI1,4.6562301603759436e-05
EML1,4.6562301603759436e-05
PSTPIP2,4.6562301603759436e-05
AGTRAP,4.6562301603759436e-05
ZNF211,4.6562301603759436e-05
SPI1,4.6562301603759436e-05
SOCS1,4.6562301603759436e-05
ENO2,4.6562301603759436e-05
ZNF141,4.6562301603759436e-05
TRIB1,4.6562301603759436e-05
FAIM2,4.6562301603759436e-05
LMBRD2,4.6562301603759436e-05
P2RY1,4.6562301603759436e-05
MTFP1,4.6562301603759436e-05
FAHD2B,4.6562301603759436e-05
DMPK,4.6562301603759436e-05
HOXC10,4.6562301603759436e-05
OLFM2,4.6562301603759436e-05
MAN2A1,4.6562301603759436e-05
DOK2,4.6562301603759436e-05
POLR3G,4.6562301603759436e-05
ERAP1,4.6562301603759436e-05
PRIMA1,4.6562301603759436e-05
RAMP1,4.6562301603759436e-05
TNFRSF1B,4.6562301603759436e-05
DNMBP,4.6562301603759436e-05
BID,4.6562301603759436e-05
SPHK1,4.6562301603759436e-05
HOXA6,4.6562301603759436e-05
RPL36A,4.6562301603759436e-05
ZNF589,4.6562301603759436e-05
MRC1,4.6562301603759436e-05
DGAT2,4.611885111229505e-05
RPS2,4.611885111229505e-05
ANKRD44,4.591544895783898e-05
PGF,4.582321745131882e-05
NTN1,4.582321745131882e-05
ZFP36,4.571571430187289e-05
DUS3L,4.533197960095673e-05
PRPS2,4.529923227289886e-05
RNF223,4.529923227289886e-05
C2CD2L,4.515132276728195e-05
ARL8B,4.498516029063835e-05
CUL7,4.4934249100131466e-05
FAM20C,4.483777191473131e-05
STC1,4.418766011771127e-05
BAALC,4.4147960039120036e-05
GAD1,4.4147960039120036e-05
CD3E,4.412083260580976e-05
ECI2,4.3975507070217275e-05
C2orf76,4.3962888560297495e-05
CARD11,4.345814816350883e-05
ELMO1,4.3458148163508815e-05
SUCLA2,4.3458148163508815e-05
PDCD4,4.3458148163508815e-05
CMPK1,4.321595716015975e-05
SPDYE2,4.298058609577794e-05
UBE2L6,4.257124718058e-05
SGK2,4.2329365094326754e-05
RAPGEF1,4.2264242994181736e-05
PTPN21,4.22509773811891e-05
HLA-DRB1,4.22509773811891e-05
FAS,4.22509773811891e-05
DUSP5,4.152853926821794e-05
SLC1A1,4.138871253667506e-05
TRIL,4.138871253667506e-05
NISCH,4.138871253667506e-05
BAZ2B,4.138871253667506e-05
B4GALNT3,4.138871253667506e-05
PHF19,4.138871253667506e-05
FGD5,4.138871253667506e-05
ARHGAP5,4.138871253667506e-05
RFTN1,4.138871253667506e-05
PLA2G7,4.138871253667506e-05
NR4A1,4.138871253667506e-05
ANKRD9,4.138871253667506e-05
KCNMB4,4.138871253667506e-05
RPS6KA3,4.138871253667506e-05
NEK7,4.138871253667506e-05
TMEM176B,4.138871253667506e-05
FDFT1,4.138871253667506e-05
MAGI2,4.138871253667506e-05
EDN1,4.138871253667506e-05
EMP2,4.138871253667506e-05
ARHGAP28,4.138871253667506e-05
SEMA6A,4.138871253667506e-05
KDM5D,4.138871253667506e-05
TUBA4A,4.138871253667506e-05
SLC39A14,4.138871253667506e-05
S1PR4,4.138871253667506e-05
FIGNL1,4.138871253667506e-05
RFX3,4.138871253667506e-05
DNAJB5,4.138871253667506e-05
RNASE2,4.138871253667506e-05
SLC2A1,4.138871253667506e-05
CKMT2,4.138871253667506e-05
GMNN,4.138871253667506e-05
HCN3,4.138871253667506e-05
RNASET2,4.138871253667506e-05
RAB34,4.138871253667506e-05
ZNF708,4.138871253667506e-05
SMYD3,4.138871253667506e-05
FITM2,4.138871253667505e-05
TNKS1BP1,4.138871253667505e-05
GSTK1,4.138871253667505e-05
COPZ2,4.138871253667505e-05
CPNE7,4.138871253667505e-05
MFSD3,4.138871253667505e-05
WSB1,4.138871253667505e-05
SCML1,4.138871253667505e-05
TMEM56,4.138871253667505e-05
SOX6,4.138871253667505e-05
PAPSS1,4.138871253667505e-05
PSORS1C1,4.138871253667505e-05
STOX2,4.138871253667505e-05
PPM1H,4.138871253667505e-05
CRTC1,4.138871253667505e-05
TMX1,4.138871253667505e-05
AMH,4.138871253667505e-05
NFATC2,4.138871253667505e-05
RNF24,4.138871253667505e-05
DPYSL3,4.138871253667505e-05
TEAD2,4.138871253667505e-05
MBP,4.138871253667505e-05
SYNJ1,4.138871253667505e-05
POLR2L,4.138871253667505e-05
IFIH1,4.138871253667505e-05
RPS6KA5,4.138871253667505e-05
PBX4,4.138871253667505e-05
CRIM1,4.138871253667505e-05
ZNF605,4.138871253667505e-05
PLCB4,4.138871253667505e-05
RPS6KA4,4.138871253667505e-05
PSMG1,4.138871253667505e-05
NOMO3,4.138871253667505e-05
DDIT4L,4.138871253667505e-05
F8A1,4.138871253667505e-05
ITGB5,4.138871253667505e-05
EPS15,4.138871253667505e-05
SULT1C4,4.138871253667505e-05
ARHGAP44,4.138871253667505e-05
TBX15,4.138871253667505e-05
PARP8,4.138871253667505e-05
RANGAP1,4.138871253667505e-05
PLEKHG4B,4.138871253667505e-05
SESN1,4.138871253667505e-05
STX7,4.138871253667505e-05
TMEM79,4.138871253667505e-05
PCF11,4.138871253667505e-05
S100A2,4.138871253667505e-05
H2AFX,4.138871253667505e-05
CAMK1,4.138871253667505e-05
BMI1,4.138871253667505e-05
MC1R,4.138871253667505e-05
BAX,4.138871253667505e-05
NTM,4.138871253667505e-05
ZNRF3,4.138871253667505e-05
MME,4.138871253667505e-05
SLC29A3,4.138871253667505e-05
TMEM37,4.138871253667505e-05
MAPK11,4.138871253667505e-05
BTC,4.138871253667505e-05
HEXIM2,4.138871253667505e-05
ITM2B,4.138871253667505e-05
OSCP1,4.138871253667505e-05
UST,4.138871253667505e-05
NR2C2,4.138871253667505e-05
MDM1,4.138871253667505e-05
GTF2A1,4.138871253667505e-05
VPS37B,4.138871253667505e-05
RHPN2,4.138871253667505e-05
DDX3X,4.138871253667505e-05
ABCA11P,4.138871253667505e-05
TMEM128,4.138871253667505e-05
UBN1,4.138871253667505e-05
BEX5,4.138871253667505e-05
PGGT1B,4.138871253667505e-05
RPS19,4.138871253667505e-05
N4BP1,4.138871253667505e-05
SH2B1,4.138871253667505e-05
PRSS22,4.138871253667505e-05
LMNA,4.138871253667505e-05
KLRD1,4.138871253667505e-05
CBLL1,4.138871253667505e-05
SPPL2B,4.138871253667505e-05
RNASE6,4.138871253667505e-05
DNAJB14,4.138871253667505e-05
ACAP3,4.138871253667505e-05
ATP6V1C1,4.138871253667505e-05
KLHL20,4.138871253667505e-05
CHN2,4.138871253667505e-05
SMAD9,4.138871253667505e-05
CNTFR,4.138871253667505e-05
UPF3B,4.138871253667505e-05
SMARCC1,4.138871253667505e-05
SPINK5,4.138871253667505e-05
MTFR1,4.138871253667505e-05
PXMP4,4.138871253667505e-05
MYO1G,4.138871253667505e-05
RILP,4.138871253667505e-05
TOB1,4.138871253667505e-05
SH3BP1,4.138871253667505e-05
PHF6,4.138871253667505e-05
C1QC,4.138871253667505e-05
1-Sep,4.138871253667505e-05
VAV3,4.138871253667505e-05
TMPRSS13,4.138871253667505e-05
LHX6,4.138871253667505e-05
ADAMDEC1,4.138871253667505e-05
ATAD3A,4.138871253667505e-05
LAT2,4.138871253667505e-05
RIN3,4.138871253667505e-05
DLL4,4.138871253667505e-05
ERI2,4.138871253667505e-05
ADAMTS10,4.138871253667505e-05
LAMA5,4.138871253667505e-05
ZNF462,4.138871253667505e-05
PPP2CB,4.138871253667505e-05
PTPRH,4.138871253667505e-05
TMEM105,4.138871253667505e-05
LAD1,4.138871253667505e-05
PXDN,4.138871253667505e-05
ZNF641,4.138871253667505e-05
CADM1,4.138871253667505e-05
NDRG4,4.138871253667505e-05
TMEM192,4.138871253667505e-05
QSER1,4.138871253667505e-05
RPL32,4.138871253667505e-05
B3GNT9,4.138871253667505e-05
RTN4RL2,4.138871253667505e-05
ARNTL,4.138871253667505e-05
MACF1,4.138871253667505e-05
VEGFA,4.138871253667505e-05
GPR155,4.138871253667505e-05
NDUFS7,4.138871253667505e-05
RASL10B,4.138871253667505e-05
UBA2,4.138871253667505e-05
APLP1,4.138871253667505e-05
COL6A2,4.138871253667505e-05
NEIL2,4.138871253667505e-05
SP1,4.138871253667505e-05
AP4S1,4.138871253667505e-05
STEAP3,4.138871253667505e-05
KCNMB3,4.138871253667505e-05
GPX1,4.138871253667505e-05
STK17B,4.138871253667505e-05
GPX2,4.138871253667505e-05
RAB10,4.138871253667505e-05
KIAA1109,4.138871253667505e-05
SGIP1,4.138871253667505e-05
ECSIT,4.138871253667505e-05
MPZL1,4.138871253667505e-05
NCKAP1,4.138871253667505e-05
TIPARP,4.138871253667505e-05
KIF21B,4.138871253667505e-05
ZFR,4.138871253667505e-05
STAM2,4.138871253667505e-05
ECM1,4.138871253667505e-05
WNK1,4.138871253667505e-05
EFNA4,4.138871253667504e-05
SMARCC2,4.09748254113083e-05
ALDH3B1,4.035399472325824e-05
GTF2IP1,4.0353994723258195e-05
RNLS,3.9910544231793795e-05
CDK20,3.931927690984132e-05
WDR72,3.883551273733472e-05
PLA2G16,3.820487408312562e-05
NFKB2,3.76028444131592e-05
PCDHB14,3.724984128300759e-05
ZNF367,3.638414431685846e-05
ATF3,3.5979017853471796e-05
GJB2,3.4846979449035756e-05
MAP6,3.4695166592897354e-05
ELOVL4,3.438446887662223e-05
GOLGB1,3.427873068498173e-05
PANK3,3.385850085780893e-05
TGFBR2,3.3121891527644125e-05
SYNPO2,3.199319794327434e-05
RBMS1,3.198940806369986e-05
IQGAP2,3.1928435385435065e-05
ROCK1,3.1928435385435065e-05
EXT2,3.179405644862762e-05
MYOM2,3.1581387174723734e-05
POLD3,3.104153440250629e-05
TTC38,3.104153440250629e-05
CD27,3.104153440250629e-05
P4HA1,3.104153440250629e-05
ZBTB7C,3.104153440250629e-05
SKIL,3.104153440250629e-05
TCF20,3.104153440250629e-05
TBXAS1,3.104153440250629e-05
CXXC4,3.104153440250629e-05
HOOK3,3.104153440250629e-05
BOLA2B,3.104153440250629e-05
TEAD1,3.104153440250629e-05
FAM184A,3.104153440250629e-05
CYP4F11,3.104153440250629e-05
TCN2,3.104153440250629e-05
ACTR3B,3.104153440250629e-05
HK3,3.104153440250629e-05
FAM13A,3.104153440250629e-05
TECPR1,3.104153440250629e-05
CD22,3.104153440250629e-05
BPTF,3.104153440250629e-05
PER2,3.104153440250629e-05
TSPYL4,3.104153440250629e-05
WAC,3.104153440250629e-05
WNT9A,3.104153440250629e-05
FBXO3,3.104153440250629e-05
DNAJC3,3.104153440250629e-05
TMEM163,3.104153440250629e-05
DNAJC18,3.104153440250629e-05
CABP4,3.104153440250629e-05
PIK3C2A,3.104153440250629e-05
DMXL1,3.104153440250629e-05
XYLB,3.104153440250629e-05
FBXL17,3.104153440250629e-05
GALNT7,3.104153440250629e-05
PTPRC,3.104153440250629e-05
GBA2,3.104153440250629e-05
GBP5,3.104153440250629e-05
SERP2,3.104153440250629e-05
C1QTNF5,3.104153440250629e-05
SCG2,3.104153440250629e-05
TRO,3.104153440250629e-05
GFPT1,3.104153440250629e-05
GGT6,3.104153440250629e-05
DIP2C,3.104153440250629e-05
DIP2B,3.104153440250629e-05
TMPRSS2,3.104153440250629e-05
FBXO6,3.104153440250629e-05
SGMS1,3.104153440250629e-05
TMEM182,3.104153440250629e-05
DPYSL4,3.104153440250629e-05
WDR35,3.104153440250629e-05
TMEM54,3.104153440250629e-05
C7orf50,3.104153440250629e-05
SCAND1,3.104153440250629e-05
PSMC3IP,3.104153440250629e-05
DUOX1,3.104153440250629e-05
FGF1,3.104153440250629e-05
DTNA,3.104153440250629e-05
SCARB2,3.104153440250629e-05
FGF12,3.104153440250629e-05
FKBP10,3.104153440250629e-05
CCDC91,3.104153440250629e-05
ACP6,3.104153440250629e-05
C5orf38,3.104153440250629e-05
SFRP4,3.104153440250629e-05
FNBP1L,3.104153440250629e-05
PLA2G12A,3.104153440250629e-05
DOCK9,3.104153440250629e-05
PLIN3,3.104153440250629e-05
SGCE,3.104153440250629e-05
WDFY2,3.104153440250629e-05
ACOX3,3.104153440250629e-05
PVR,3.104153440250629e-05
SAMD11,3.104153440250629e-05
DAB2IP,3.104153440250629e-05
PXMP2,3.104153440250629e-05
GRN,3.104153440250629e-05
PDE7A,3.104153440250629e-05
GRP,3.104153440250629e-05
ZBTB12,3.104153440250629e-05
EFHC2,3.104153440250629e-05
RAB18,3.104153440250629e-05
PCYT2,3.104153440250629e-05
WNT11,3.104153440250629e-05
THAP5,3.104153440250629e-05
DCTPP1,3.104153440250629e-05
DCTN6,3.104153440250629e-05
DCTN4,3.104153440250629e-05
SIRPA,3.104153440250629e-05
ZBTB20,3.104153440250629e-05
HAGHL,3.104153440250629e-05
RAB38,3.104153440250629e-05
CD163L1,3.104153440250629e-05
PCCB,3.104153440250629e-05
HAUS7,3.104153440250629e-05
ADCY3,3.104153440250629e-05
DAPP1,3.104153440250629e-05
SIX4,3.104153440250629e-05
TFDP2,3.104153440250629e-05
8-Sep,3.104153440250629e-05
RAB11FIP1,3.104153440250629e-05
PDGFRA,3.104153440250629e-05
OSBPL6,3.104153440250629e-05
AK7,3.104153440250629e-05
GLCCI1,3.104153440250629e-05
C17orf97,3.104153440250629e-05
GLIS3,3.104153440250629e-05
GLRB,3.104153440250629e-05
GMPPB,3.104153440250629e-05
AKIRIN1,3.104153440250629e-05
C12orf29,3.104153440250629e-05
TJP2,3.104153440250629e-05
GNS,3.104153440250629e-05
TJP1,3.104153440250629e-05
ZACN,3.104153440250629e-05
GOLT1A,3.104153440250629e-05
AKR1C1,3.104153440250629e-05
DET1,3.104153440250629e-05
ZNF512B,3.104153440250629e-05
DENND5B,3.104153440250629e-05
GPHN,3.104153440250629e-05
EDIL3,3.104153440250629e-05
GPR19,3.104153440250629e-05
GPR27,3.104153440250629e-05
BZW1,3.104153440250629e-05
CANX,3.104153440250629e-05
FECH,3.104153440250629e-05
CX3CR1,3.104153440250629e-05
ZFP91,3.104153440250629e-05
RFC5,3.104153440250629e-05
OSBPL3,3.104153440250629e-05
COL11A1,3.104153440250629e-05
KLC2,3.104153440250629e-05
NBEAL2,3.104153440250629e-05
KLF10,3.104153440250629e-05
CDC42SE2,3.104153440250629e-05
PPP1R12A,3.104153440250629e-05
RGMB,3.104153440250629e-05
RGN,3.104153440250629e-05
CNOT6L,3.104153440250629e-05
KLHL35,3.104153440250629e-05
NAMPT,3.104153440250629e-05
ATP6AP2,3.104153440250629e-05
NAA15,3.104153440250629e-05
ZHX2,3.104153440250629e-05
MYSM1,3.104153440250629e-05
SSH1,3.104153440250629e-05
MYO5C,3.104153440250629e-05
L3MBTL1,3.104153440250629e-05
ESAM,3.104153440250629e-05
SLC7A1,3.104153440250629e-05
RHBDF2,3.104153440250629e-05
UBR3,3.104153440250629e-05
ERP27,3.104153440250629e-05
LAT,3.104153440250629e-05
ZSWIM4,3.104153440250629e-05
CEMP1,3.104153440250629e-05
ELMO3,3.104153440250629e-05
CPZ,3.104153440250629e-05
RPS4X,3.104153440250629e-05
BBS10,3.104153440250629e-05
TPRXL,3.104153440250629e-05
SCOC,3.104153440250629e-05
STX12,3.104153440250629e-05
RCHY1,3.104153440250629e-05
ITM2A,3.104153440250629e-05
ITPR3,3.104153440250629e-05
RCOR3,3.104153440250629e-05
STRBP,3.104153440250629e-05
RCSD1,3.104153440250629e-05
VGLL4,3.104153440250629e-05
RDH13,3.104153440250629e-05
CPM,3.104153440250629e-05
ELF1,3.104153440250629e-05
RPS6KA6,3.104153440250629e-05
REEP3,3.104153440250629e-05
STK33,3.104153440250629e-05
TNRC6A,3.104153440250629e-05
NEK9,3.104153440250629e-05
KCTD12,3.104153440250629e-05
APBA1,3.104153440250629e-05
RENBP,3.104153440250629e-05
APH1B,3.104153440250629e-05
PPM1M,3.104153440250629e-05
KHSRP,3.104153440250629e-05
ZFP37,3.104153440250629e-05
NCS1,3.104153440250629e-05
MXRA7,3.104153440250629e-05
ATM,3.104153440250629e-05
CARD14,3.104153440250629e-05
CLN3,3.104153440250629e-05
SNAI1,3.104153440250629e-05
MIOS,3.104153440250629e-05
RNF217,3.104153440250629e-05
ZNF266,3.104153440250629e-05
CASP10,3.104153440250629e-05
PRAF2,3.104153440250629e-05
ARL11,3.104153440250629e-05
ARHGDIG,3.104153440250629e-05
MAT2A,3.104153440250629e-05
WDR86,3.104153440250629e-05
MGP,3.104153440250629e-05
MATR3,3.104153440250629e-05
CERKL,3.104153440250629e-05
MBNL3,3.104153440250629e-05
ZNF256,3.104153440250629e-05
EPB41L4A,3.104153440250629e-05
PRDM11,3.104153440250629e-05
CEP290,3.104153440250629e-05
PRELID2,3.104153440250629e-05
ZNF236,3.104153440250629e-05
MEX3C,3.104153440250629e-05
ZYX,3.104153440250629e-05
TP53I11,3.104153440250629e-05
SNORD36C,3.104153440250629e-05
CEL,3.104153440250629e-05
MECOM,3.104153440250629e-05
RORA,3.104153440250629e-05
MIS18BP1,3.104153440250629e-05
MLF1,3.104153440250629e-05
PREX2,3.104153440250629e-05
LTN1,3.104153440250629e-05
ARF3,3.104153440250629e-05
CARD16,3.104153440250629e-05
SPTLC1,3.104153440250629e-05
SLX1A,3.104153440250629e-05
UHRF2,3.104153440250629e-05
LMCD1,3.104153440250629e-05
SMAD5,3.104153440250629e-05
MSI2,3.104153440250629e-05
CKAP2,3.104153440250629e-05
LRRC20,3.104153440250629e-05
MRPS26,3.104153440250629e-05
RPL36,3.104153440250629e-05
SMC2,3.104153440250629e-05
MAP1B,3.104153440250629e-05
ARHGAP22,3.104153440250629e-05
SEC16B,3.104153440250629e-05
MPHOSPH8,3.104153440250629e-05
MOXD1,3.104153440250629e-05
ABCA1,3.104153440250629e-05
LZTS1,3.104153440250629e-05
SP6,3.104153440250629e-05
CHPF,3.104153440250629e-05
MAFK,3.104153440250629e-05
ZNF704,3.104153440250629e-05
MMP12,3.104153440250629e-05
MANF,3.104153440250629e-05
EIF3C,3.104153440250629e-05
ZNF350,3.104153440250629e-05
NRP1,3.104153440250629e-05
OAF,3.104153440250629e-05
SYTL4,3.104153440250629e-05
IFT172,3.104153440250629e-05
BCRP2,3.104153440250629e-05
IFT74,3.104153440250629e-05
IGDCC4,3.104153440250629e-05
RBM6,3.104153440250629e-05
POLR2A,3.104153440250629e-05
NSUN5P1,3.104153440250629e-05
SLC25A39,3.104153440250629e-05
HSPA5,3.104153440250629e-05
IL1B,3.104153440250629e-05
NRXN2,3.104153440250629e-05
OLFML2B,3.104153440250629e-05
TTYH3,3.104153440250629e-05
CTSH,3.104153440250629e-05
ANKRD13B,3.104153440250629e-05
EZH1,3.104153440250629e-05
ANO6,3.104153440250629e-05
SEMA6D,3.104153440250629e-05
RBBP9,3.104153440250629e-05
TBC1D1,3.104153440250629e-05
POMT1,3.104153440250629e-05
BHLHB9,3.104153440250629e-05
BCL2L10,3.104153440250629e-05
ACAA2,3.104153440250629e-05
PPAT,3.104153440250629e-05
BCKDHB,3.104153440250629e-05
OFD1,3.104153440250629e-05
ANK3,3.104153440250629e-05
IQGAP1,3.104153440250629e-05
HSPB2,3.104153440250629e-05
EIF2S3,3.104153440250629e-05
CTDSP2,3.104153440250629e-05
CRB3,3.104153440250629e-05
SLC2A3,3.104153440250629e-05
BEX2,3.104153440250629e-05
IRF8,3.104153440250629e-05
TAP1,3.104153440250629e-05
RTKN,3.104153440250629e-05
PRKG1,3.104153440250629e-05
CD48,3.104153440250629e-05
BEND7,3.104153440250629e-05
SLC16A4,3.104153440250629e-05
IRF5,3.104153440250629e-05
IFI30,3.104153440250629e-05
ADAMTSL2,3.104153440250629e-05
ZDHHC9,3.104153440250629e-05
ISG20L2,3.104153440250629e-05
BEAN1,3.104153440250629e-05
OSBPL11,3.104153440250629e-05
TUBA1A,3.104153440250629e-05
HSF4,3.104153440250629e-05
PPP1R3C,3.07980713875849e-05
AHCTF1,3.0534759589405056e-05
SPSB1,3.0482262144835713e-05
NUFIP2,3.0450267080553967e-05
CLEC3B,3.041079204889938e-05
JRK,3.040803370041429e-05
RASGRF2,3.0235260781661925e-05
FAM3D,3.0023779176194537e-05
VSIG2,2.9971136664488918e-05
PPFIBP1,2.9844644843305175e-05
RANBP17,2.9799873026406058e-05
TMSB4X,2.9774532998322385e-05
NCAM2,2.9761896681126314e-05
ESRP2,2.9720618044952883e-05
MT2A,2.9720618044952883e-05
DLGAP5,2.9630555566028724e-05
GOLGA4,2.9630555566028724e-05
CHRDL1,2.9630555566028717e-05
CTSC,2.9627195048970227e-05
NKTR,2.940544213342834e-05
DIS3L,2.940544213342834e-05
ARAP3,2.9102953019055643e-05
TSC22D1,2.9038854763634878e-05
TLK1,2.898777631830004e-05
GSTT2B,2.8926573603811917e-05
FCN1,2.8910459905077738e-05
CDKN2C,2.8680386903410043e-05
NDUFA4,2.8603769872667075e-05
APLP2,2.857792056103756e-05
NCAM1,2.8561446547507914e-05
ARSI,2.855821165030577e-05
MARK2,2.8547125388019256e-05
COL6A3,2.8531071510937578e-05
MAP7,2.845473986896414e-05
TAF4B,2.8419925619778202e-05
APBB1IP,2.8409154955675795e-05
CLDN15,2.83422705414188e-05
SLC38A2,2.8248972121977708e-05
GLYCTK,2.8219576729551203e-05
ARHGEF5,2.8159106207987886e-05
ADAMTS7,2.8090744390510753e-05
MTHFR,2.8085197792743806e-05
GHR,2.8046939318970318e-05
TTC25,2.7980359053252137e-05
PTPN6,2.794996877020459e-05
ARRB2,2.794383450371136e-05
STARD3NL,2.794383450371136e-05
RNF149,2.7921689434309134e-05
FLT4,2.7834972767506786e-05
PARD3,2.7774004465400403e-05
CD63,2.77740044654004e-05
DCAF17,2.77740044654004e-05
XYLT1,2.77740044654004e-05
FTL,2.77740044654004e-05
PTHLH,2.772834706055526e-05
MAP7D2,2.772513115437525e-05
MSRB2,2.759247502445005e-05
RGS16,2.759247502445005e-05
LOXL2,2.7389589178682033e-05
TP63,2.7389589178682033e-05
CCND2,2.7353100007913267e-05
POLA2,2.7312002064036576e-05
NCKAP1L,2.724093628014815e-05
SLC22A18,2.7161342602193014e-05
RPL9,2.7161342602193014e-05
CRTAP,2.7161342602193004e-05
SLC27A2,2.7074014028748888e-05
RANBP1,2.69026631488388e-05
SMAD3,2.69026631488388e-05
TNFRSF11A,2.69026631488388e-05
CHD2,2.6607029487862552e-05
CDC25A,2.5867945335421916e-05
DIAPH2,2.5867945335421913e-05
EPN3,2.5469976945646152e-05
APOBEC3D,2.5397619056596066e-05
GP1BB,2.5397619056596062e-05
NDUFA5,2.517813345981068e-05
PDE6G,2.4833227522005052e-05
SUMO1P3,2.4833227522005045e-05
HOMER1,2.4777725417070773e-05
MAP7D3,2.385640346643637e-05
CHST10,2.3291623654242277e-05
MT1H,2.3281150801879718e-05
TWF1,2.3281150801879718e-05
LRRC8C,2.235417205739653e-05
CPSF1,2.153559026298539e-05
SASH3,2.0313478545607343e-05
PATZ1,2.006725456323637e-05
C6orf132,1.9772423164568924e-05
PNPLA8,1.972944084709545e-05
TBC1D16,1.9729440847095445e-05
ZDHHC8,1.9724308318259208e-05
CST1,1.969301644890185e-05
RUNX2,1.9465951929164974e-05
IGSF3,1.9452694892237298e-05
PCTP,1.941968207249734e-05
THSD1,1.9314732517115072e-05
ZNF385B,1.9060591299784513e-05
ARF4,1.9016435489823733e-05
CENPK,1.8859499524669818e-05
GSTO1,1.866584168497227e-05
PPP1R9B,1.8624920641503747e-05
NT5DC1,1.839498334963337e-05
KRT6A,1.8316599867950982e-05
ERF,1.8211033516137008e-05
ITSN1,1.8107561734795372e-05
RPL39,1.8107561734795372e-05
RPL35,1.7917191574318107e-05
FAM13C,1.7892759679072118e-05
LUC7L,1.7872398595382443e-05
LAMC2,1.7761313535903195e-05
SH3GLB1,1.7738019658575042e-05
LIN7A,1.7590202828086886e-05
ARID4B,1.7590202828086886e-05
SRR,1.7590202828086886e-05
SLC2A13,1.7590202828086886e-05
NAV2,1.7426826331231636e-05
CD53,1.7245296890281285e-05
PTCH1,1.700731680920483e-05
SORCS2,1.6555485014670038e-05
EXPH5,1.6259851353693792e-05
UBL3,1.554182658687245e-05
SEC23IP,1.524966209730101e-05
LYZ,1.5122486189018678e-05
ID3,1.5120452331189502e-05
ATAT1,1.4899936513203142e-05
PPP1R14B,1.4867261213832057e-05
TOP1MT,1.4548399672145548e-05
RIN1,1.4499202580379722e-05
MITF,1.4486972418892203e-05
SH3RF1,1.429061371262778e-05
ASAH1,1.4227369934482123e-05
CYB5R1,1.400654601088701e-05
CD8A,1.384284642273935e-05
WDR47,1.3842679987111539e-05
SF3A1,1.3762576905995545e-05
GALK1,1.3746965235395643e-05
PPP1R9A,1.3684143082438302e-05
SAR1B,1.3666998753328243e-05
SLC29A1,1.3665866368269757e-05
PDZD2,1.3639462085949697e-05
SYK,1.3580671301096502e-05
ANKRD40,1.3189738334982197e-05
RTN1,1.2896117137951818e-05
PDE4D,1.2670014041839246e-05
KLHL9,1.2564430591490657e-05
ANKRD28,1.2416613761002499e-05
FAM110B,1.1963452674834366e-05
PPIL6,1.1862300646671967e-05
ZNF740,1.1749053881378833e-05
BCHE,1.1734382235672685e-05
KCNJ2,1.1429749442276472e-05
CSNK1A1,1.1359420178508861e-05
GPC3,1.122270859167545e-05
MADD,1.1095697403449123e-05
RGS3,1.1017382953884183e-05
TMEM80,1.0413934122131114e-05
EPB41L1,1.0381942914460484e-05
CLN8,9.6210603703675e-06
IL2RG,9.324115465083291e-06
SLC2A11,8.903385836377824e-06
PDE2A,8.671648620681581e-06
CKAP4,8.622648445140653e-06
TTLL4,8.521205522256611e-06
LCK,8.275416202645512e-06
KCNC4,8.266261588462214e-06
SPAG17,8.260352291983382e-06
LYNX1,8.121021048504139e-06
SNRK,8.047805215464809e-06
GALNT5,7.89896187920918e-06
STAT1,7.801037309343478e-06
FOLH1,7.479464737255158e-06
SNRPN,7.221056787105937e-06
MED1,7.1524868852445175e-06
GOLPH3,7.127743633183894e-06
NFASC,6.9435011163500956e-06
ZNF276,6.866330190416087e-06
RASAL2,6.530763319396418e-06
POLA1,6.2007691643602655e-06
UNC119B,6.056685590292917e-06
BCAT1,4.680866298790629e-06
SLC25A30,4.468099648845716e-06
NCOR2,4.0112725306933025e-06
VEPH1,3.4169751047720773e-06
BCL2L2,3.412242255465383e-06
RIF1,3.2405997453166626e-06
ABCC6,2.084580011532866e-06
DAAM1,1.99799879829118e-06
SPTBN1,1.3707011176839471e-06
SCRIB,0.0
WDR76,0.0
SCMH1,0.0
